employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
2402,173,Agastya,Bhasin,agastya.bhasin@retailmart.com,Store Manager,6,2023-12-15,147063
2403,6,Yuvraj,Mody,yuvraj.mody@retailmart.com,Assistant Manager,1,2024-10-31,87797
2404,110,Sai,Anand,sai.anand@retailmart.com,Customer Service Rep,8,2025-07-21,29292
2405,75,Robert,Magar,robert.magar@retailmart.com,Customer Service Rep,8,2024-01-08,32266
2406,182,Tamanna,Mishra,tamanna.mishra@retailmart.com,Finance Executive,1,2026-01-31,48003
2407,167,Aradhana,Krishnan,aradhana.krishnan@retailmart.com,Marketing Associate,7,2022-02-23,22372
2408,13,Mitesh,Bedi,mitesh.bedi@retailmart.com,Visual Merchandiser,7,2024-02-12,56841
2409,140,Ekalinga,Palla,ekalinga.palla@retailmart.com,Sales Executive,6,2024-07-06,32644
2410,106,Upma,Lalla,upma.lalla@retailmart.com,Regional Manager,7,2023-11-01,135917
2411,84,Shivani,Kumar,shivani.kumar@retailmart.com,Finance Executive,10,2024-06-21,63260
2412,100,Sai,Patil,sai.patil@retailmart.com,Data Engineer,6,2025-03-22,197373
2413,85,Chaman,Samra,chaman.samra@retailmart.com,Cashier,3,2024-12-11,22625
2414,122,Kritika,Zachariah,kritika.zachariah@retailmart.com,Data Engineer,1,2023-03-27,132782
2415,3,Saanvi,Seth,saanvi.seth@retailmart.com,Security Supervisor,7,2024-11-01,30447
2416,161,Tanish,Kaur,tanish.kaur@retailmart.com,Marketing Associate,8,2025-02-17,35178
2417,195,Yauvani,Sagar,yauvani.sagar@retailmart.com,Store Manager,8,2025-06-01,95322
2418,111,Aarav,Sagar,aarav.sagar@retailmart.com,Marketing Associate,2,2023-05-16,35760
2419,47,Triveni,Kapadia,triveni.kapadia@retailmart.com,Store Associate,9,2023-01-27,21173
2420,114,Lila,Keer,lila.keer@retailmart.com,Sales Executive,1,2023-12-02,47937
2421,13,Ranveer,Savant,ranveer.savant@retailmart.com,Data Engineer,4,2024-01-07,183435
2422,165,Dayamai,Mukherjee,dayamai.mukherjee@retailmart.com,HR Executive,6,2024-10-13,47409
2423,177,Pooja,Dutt,pooja.dutt@retailmart.com,Store Manager,2,2024-05-08,93563
2424,28,Yadavi,Issac,yadavi.issac@retailmart.com,Assistant Manager,1,2024-01-21,82477
2425,59,Pallavi,Warrior,pallavi.warrior@retailmart.com,Logistics Coordinator,3,2025-05-02,42670
2426,156,Libni,Padmanabhan,libni.padmanabhan@retailmart.com,Cashier,1,2022-10-07,27296
2427,149,Atharv,Bains,atharv.bains@retailmart.com,Assistant Manager,9,2023-08-29,57047
2428,137,Varsha,Jayaraman,varsha.jayaraman@retailmart.com,Logistics Coordinator,6,2025-03-09,44510
2429,26,Zaitra,Loyal,zaitra.loyal@retailmart.com,Finance Executive,2,2024-07-14,65902
2430,118,Qushi,Borde,qushi.borde@retailmart.com,Security Supervisor,2,2024-05-29,32751
2431,96,Harshil,Dugal,harshil.dugal@retailmart.com,Regional Manager,9,2025-05-20,165695
2432,145,Victor,Randhawa,victor.randhawa@retailmart.com,Regional Manager,3,2024-11-13,196642
2433,106,Amrita,Prasad,amrita.prasad@retailmart.com,Finance Executive,7,2023-04-20,42003
2434,58,Maya,Mohan,maya.mohan@retailmart.com,Customer Service Rep,1,2022-12-27,25838
2435,50,Tamanna,Mani,tamanna.mani@retailmart.com,Regional Manager,8,2023-12-21,140885
2436,92,Dayita,Ramesh,dayita.ramesh@retailmart.com,Store Manager,6,2023-11-08,93893
2437,87,Tanay,Mukherjee,tanay.mukherjee@retailmart.com,Visual Merchandiser,1,2024-07-16,46122
2438,7,Panini,Vohra,panini.vohra@retailmart.com,Data Engineer,1,2024-02-05,137659
2439,169,Orinder,Rattan,orinder.rattan@retailmart.com,Regional Manager,4,2024-04-22,189162
2440,50,Harita,Ratta,harita.ratta@retailmart.com,Inventory Clerk,2,2026-01-31,22456
2441,99,Nikita,Morar,nikita.morar@retailmart.com,HR Executive,5,2024-11-22,53600
2442,134,Ekaraj,Oza,ekaraj.oza@retailmart.com,Data Engineer,6,2025-11-30,167958
2443,100,Eiravati,Setty,eiravati.setty@retailmart.com,Maintenance Staff,4,2025-10-25,24445
2444,124,Mekhala,Sen,mekhala.sen@retailmart.com,Finance Executive,6,2021-09-25,48022
2445,160,Jeet,Choudhury,jeet.choudhury@retailmart.com,Cashier,4,2025-09-14,27253
2446,62,Yamini,Uppal,yamini.uppal@retailmart.com,Store Manager,7,2025-10-29,136031
2447,25,Parth,Shanker,parth.shanker@retailmart.com,Data Analyst,2,2024-10-12,83531
2448,127,Gautam,Palla,gautam.palla@retailmart.com,Sales Executive,9,2024-07-27,46911
2449,28,Siya,Bedi,siya.bedi@retailmart.com,Customer Service Rep,7,2025-12-16,25383
2450,5,Bhavani,Garde,bhavani.garde@retailmart.com,Marketing Associate,4,2025-11-07,39499
2451,42,Faras,Sami,faras.sami@retailmart.com,Store Associate,6,2024-10-28,19992
2452,47,Urmi,Kumer,urmi.kumer@retailmart.com,HR Executive,3,2024-06-14,68055
2453,33,Chandran,Shroff,chandran.shroff@retailmart.com,Security Supervisor,5,2024-11-25,24738
2454,66,Ranveer,Deep,ranveer.deep@retailmart.com,Regional Manager,1,2025-08-14,130819
2455,168,Arin,Parikh,arin.parikh@retailmart.com,Finance Executive,10,2025-08-04,50255
2456,82,Charvi,Andra,charvi.andra@retailmart.com,Visual Merchandiser,6,2024-02-29,53611
2457,139,Tanish,Prasad,tanish.prasad@retailmart.com,Inventory Clerk,7,2025-09-29,23356
2458,86,Lila,Kurian,lila.kurian@retailmart.com,HR Executive,4,2026-01-18,72341
2459,139,Samesh,Kari,samesh.kari@retailmart.com,HR Executive,4,2023-05-25,46079
2460,74,Wyatt,Sur,wyatt.sur@retailmart.com,Marketing Associate,3,2024-03-12,37107
2461,23,Falguni,Lalla,falguni.lalla@retailmart.com,Store Associate,9,2024-06-11,25386
2462,82,Harinakshi,Bera,harinakshi.bera@retailmart.com,Assistant Manager,1,2021-09-25,81142
2463,156,Jacob,Sheth,jacob.sheth@retailmart.com,Finance Executive,10,2022-07-28,49730
2464,50,Triya,Ganesh,triya.ganesh@retailmart.com,Regional Manager,4,2024-02-04,167361
2465,139,David,Mandal,david.mandal@retailmart.com,Customer Service Rep,8,2023-10-18,36854
2466,178,Ladli,Pathak,ladli.pathak@retailmart.com,Maintenance Staff,2,2022-12-10,24300
2467,72,Eshana,Balay,eshana.balay@retailmart.com,Sales Executive,2,2023-07-17,44805
2468,41,Banjeet,Kashyap,banjeet.kashyap@retailmart.com,Security Supervisor,9,2023-09-03,29902
2469,107,Nilima,Buch,nilima.buch@retailmart.com,Assistant Manager,8,2023-05-26,84834
2470,193,Girindra,Chandran,girindra.chandran@retailmart.com,Visual Merchandiser,8,2025-02-24,40968
2471,126,Arunima,Mittal,arunima.mittal@retailmart.com,Assistant Manager,4,2025-04-09,84842
2472,90,Nitesh,Bumb,nitesh.bumb@retailmart.com,Security Supervisor,7,2023-01-13,20536
2473,100,Wridesh,Bhatti,wridesh.bhatti@retailmart.com,Data Analyst,4,2025-08-25,82947
2474,119,Nikita,Handa,nikita.handa@retailmart.com,Customer Service Rep,9,2023-06-26,22244
2475,76,Vrishti,Dutt,vrishti.dutt@retailmart.com,Assistant Manager,7,2023-01-12,56538
2476,84,Nirja,Comar,nirja.comar@retailmart.com,Logistics Coordinator,10,2024-08-28,45119
2477,123,Nitesh,Palla,nitesh.palla@retailmart.com,Data Analyst,4,2025-11-08,94809
2478,127,Nikita,Buch,nikita.buch@retailmart.com,Marketing Associate,5,2024-12-28,43086
2479,184,Niharika,Bala,niharika.bala@retailmart.com,Data Engineer,4,2025-03-04,133990
2480,199,Chakradev,Nori,chakradev.nori@retailmart.com,Store Associate,2,2026-02-05,15909
2481,193,Vinaya,Kurian,vinaya.kurian@retailmart.com,Marketing Associate,4,2024-05-19,23947
2482,110,Chanchal,Basak,chanchal.basak@retailmart.com,Store Manager,8,2025-07-30,106504
2483,135,Wishi,Narasimhan,wishi.narasimhan@retailmart.com,Regional Manager,7,2025-05-10,243440
2484,176,Niharika,Kumar,niharika.kumar@retailmart.com,Marketing Associate,9,2025-10-19,44230
2485,9,Yadavi,Sodhi,yadavi.sodhi@retailmart.com,Store Associate,6,2026-01-13,27935
2486,5,Anvi,Wali,anvi.wali@retailmart.com,Assistant Manager,5,2024-11-11,52683
2487,169,Abdul,Majumdar,abdul.majumdar@retailmart.com,Store Associate,7,2025-04-24,22759
2488,81,Edhitha,Magar,edhitha.magar@retailmart.com,Regional Manager,1,2024-09-18,203496
2489,60,Tanveer,Kuruvilla,tanveer.kuruvilla@retailmart.com,Visual Merchandiser,10,2025-09-05,43266
2490,27,Nikita,Shenoy,nikita.shenoy@retailmart.com,Maintenance Staff,5,2025-07-24,18232
2491,142,Pahal,Bhavsar,pahal.bhavsar@retailmart.com,HR Executive,1,2024-09-22,64214
2492,4,Riya,Natarajan,riya.natarajan@retailmart.com,Store Associate,7,2025-04-24,18307
2493,7,Ekani,Badami,ekani.badami@retailmart.com,Sales Executive,2,2025-09-11,41896
2494,85,Ronith,Handa,ronith.handa@retailmart.com,Cashier,5,2024-10-06,25538
2495,145,Manthan,Sheth,manthan.sheth@retailmart.com,Sales Executive,2,2025-02-21,32853
2496,6,Vritti,Chad,vritti.chad@retailmart.com,Finance Executive,5,2025-08-02,75690
2497,77,David,Kamdar,david.kamdar@retailmart.com,Regional Manager,6,2025-08-06,149460
2498,2,Warda,Pai,warda.pai@retailmart.com,Regional Manager,10,2024-04-23,176676
2499,134,Gagan,Chander,gagan.chander@retailmart.com,Sales Executive,8,2024-12-12,27886
2500,66,Laksh,Prashad,laksh.prashad@retailmart.com,Store Manager,4,2024-05-06,104645
2501,8,Hiral,Lad,hiral.lad@retailmart.com,Security Supervisor,1,2025-06-27,32424
2502,104,Zayyan,Buch,zayyan.buch@retailmart.com,Marketing Associate,5,2025-02-06,47221
2503,198,Kabir,Gola,kabir.gola@retailmart.com,Regional Manager,9,2025-01-28,207475
2504,56,Praneel,Nigam,praneel.nigam@retailmart.com,Regional Manager,8,2024-12-29,190526
2505,107,Vincent,Majumdar,vincent.majumdar@retailmart.com,HR Executive,3,2025-01-31,56404
2506,70,Laban,Choudhry,laban.choudhry@retailmart.com,Maintenance Staff,9,2026-02-14,24577
2507,11,Yashawini,Sarma,yashawini.sarma@retailmart.com,Assistant Manager,10,2024-07-16,83402
2508,137,Barkha,Nagarajan,barkha.nagarajan@retailmart.com,Store Associate,1,2024-06-24,15872
2509,174,Aditya,Zachariah,aditya.zachariah@retailmart.com,Data Engineer,10,2025-10-14,153200
2510,123,Amara,Tak,amara.tak@retailmart.com,HR Executive,9,2025-11-25,56135
2511,69,Anvi,Buch,anvi.buch@retailmart.com,Store Manager,8,2024-10-15,97378
2512,6,Tanish,Gokhale,tanish.gokhale@retailmart.com,Inventory Clerk,4,2024-12-27,25314
2513,89,Warhi,Karnik,warhi.karnik@retailmart.com,Customer Service Rep,2,2025-12-15,37555
2514,183,Leela,Ranganathan,leela.ranganathan@retailmart.com,Regional Manager,1,2025-10-19,199446
2515,142,Chanchal,Bora,chanchal.bora@retailmart.com,Regional Manager,4,2024-07-27,247108
2516,191,Bhavna,Palla,bhavna.palla@retailmart.com,HR Executive,6,2023-10-10,49454
2517,170,Gaurangi,Deol,gaurangi.deol@retailmart.com,Store Associate,8,2025-05-21,25598
2518,69,Diya,Dass,diya.dass@retailmart.com,Data Engineer,8,2025-11-18,127599
2519,16,Samesh,Ratta,samesh.ratta@retailmart.com,Inventory Clerk,1,2021-12-17,20837
2520,91,Advik,Singh,advik.singh@retailmart.com,Assistant Manager,9,2023-09-23,55523
2521,102,Veer,Dugal,veer.dugal@retailmart.com,Marketing Associate,8,2021-11-15,38093
2522,144,Amol,Edwin,amol.edwin@retailmart.com,Cashier,6,2025-06-03,26349
2523,107,Lucky,Chowdhury,lucky.chowdhury@retailmart.com,Security Supervisor,5,2025-02-13,37042
2524,22,Dakshesh,Ram,dakshesh.ram@retailmart.com,Visual Merchandiser,3,2023-09-29,46901
2525,76,Tanish,Nadkarni,tanish.nadkarni@retailmart.com,Logistics Coordinator,5,2025-11-19,47170
2526,179,Harrison,Rana,harrison.rana@retailmart.com,Store Associate,9,2022-01-12,28890
2527,121,Jagvi,Dewan,jagvi.dewan@retailmart.com,Sales Executive,4,2022-06-16,37874
2528,119,Nirja,Patla,nirja.patla@retailmart.com,Store Manager,9,2025-06-14,84297
2529,160,Gautami,Dara,gautami.dara@retailmart.com,HR Executive,2,2023-08-18,54425
2530,182,Andrew,Varkey,andrew.varkey@retailmart.com,Sales Executive,1,2025-12-07,45413
2531,138,Henry,Maharaj,henry.maharaj@retailmart.com,Marketing Associate,8,2022-08-28,32687
2532,29,Ronith,Dani,ronith.dani@retailmart.com,Marketing Associate,7,2024-01-18,23053
2533,138,Ekapad,Gaba,ekapad.gaba@retailmart.com,Data Engineer,1,2023-11-12,127442
2534,42,Yagnesh,Panchal,yagnesh.panchal@retailmart.com,HR Executive,5,2024-12-03,67998
2535,129,Udarsh,Varughese,udarsh.varughese@retailmart.com,Finance Executive,6,2025-03-28,61932
2536,199,Gaurangi,Amble,gaurangi.amble@retailmart.com,Security Supervisor,9,2025-08-02,33056
2537,187,Jhalak,Venkatesh,jhalak.venkatesh@retailmart.com,Finance Executive,1,2022-02-02,79151
2538,48,Kalpit,Kale,kalpit.kale@retailmart.com,Logistics Coordinator,9,2024-01-11,33108
2539,147,Hemang,Sodhi,hemang.sodhi@retailmart.com,Customer Service Rep,5,2025-10-15,41596
2540,139,Jasmit,Pingle,jasmit.pingle@retailmart.com,Marketing Associate,1,2024-02-09,38008
2541,155,Samuel,Bera,samuel.bera@retailmart.com,Regional Manager,5,2025-01-15,181465
2542,167,Amara,Nair,amara.nair@retailmart.com,Data Engineer,2,2024-09-01,127330
2543,47,Wakeeta,Varghese,wakeeta.varghese@retailmart.com,Assistant Manager,7,2022-10-04,70493
2544,85,Rajeshri,Kaul,rajeshri.kaul@retailmart.com,Data Engineer,9,2023-12-25,112144
2545,171,Vasudha,Nanda,vasudha.nanda@retailmart.com,Store Manager,4,2024-06-11,117617
2546,115,Amaira,Peri,amaira.peri@retailmart.com,Logistics Coordinator,8,2024-08-28,53266
2547,181,Tara,Shere,tara.shere@retailmart.com,Finance Executive,9,2025-03-04,50935
2548,109,Arjun,Merchant,arjun.merchant@retailmart.com,Data Analyst,2,2025-08-21,126260
2549,7,Widisha,Butala,widisha.butala@retailmart.com,Regional Manager,3,2025-11-11,212299
2550,190,Dev,Amble,dev.amble@retailmart.com,Security Supervisor,4,2022-09-29,36575
2551,198,Farhan,Dyal,farhan.dyal@retailmart.com,Logistics Coordinator,6,2025-09-29,46171
2552,23,Ekiya,Aurora,ekiya.aurora@retailmart.com,Logistics Coordinator,6,2025-02-06,68479
2553,58,Ucchal,Kata,ucchal.kata@retailmart.com,Sales Executive,3,2025-07-21,32966
2554,69,Devika,Badal,devika.badal@retailmart.com,Cashier,8,2025-05-06,20693
2555,66,Adweta,Maharaj,adweta.maharaj@retailmart.com,Regional Manager,3,2023-09-22,137005
2556,142,Charles,Divan,charles.divan@retailmart.com,Assistant Manager,2,2025-09-20,64196
2557,37,Siddharth,Srivastava,siddharth.srivastava@retailmart.com,Inventory Clerk,4,2024-11-11,22899
2558,140,Adya,Verma,adya.verma@retailmart.com,HR Executive,3,2022-09-22,58635
2559,66,Shivansh,Kibe,shivansh.kibe@retailmart.com,HR Executive,7,2025-09-14,42312
2560,159,Sanya,Gulati,sanya.gulati@retailmart.com,Assistant Manager,5,2022-11-07,65691
2561,117,Pavani,Madan,pavani.madan@retailmart.com,Finance Executive,9,2025-01-06,66475
2562,35,Ishani,Karan,ishani.karan@retailmart.com,Maintenance Staff,1,2025-05-02,20411
2563,172,Pavani,Bose,pavani.bose@retailmart.com,Maintenance Staff,5,2025-06-05,13692
2564,95,Eta,Datta,eta.datta@retailmart.com,Visual Merchandiser,7,2024-03-15,57385
2565,82,Ishani,Mani,ishani.mani@retailmart.com,Sales Executive,7,2021-05-13,39951
2566,111,Adweta,Singh,adweta.singh@retailmart.com,Cashier,10,2024-12-11,16884
2567,94,Sanya,Gill,sanya.gill@retailmart.com,Inventory Clerk,7,2023-08-05,26916
2568,89,Aadhya,Narayan,aadhya.narayan@retailmart.com,Customer Service Rep,3,2025-07-23,21830
2569,68,Barkha,Sheth,barkha.sheth@retailmart.com,Assistant Manager,4,2024-01-07,63798
2570,76,Gautam,Sarna,gautam.sarna@retailmart.com,Assistant Manager,4,2023-03-19,81381
2571,106,Sai,Prabhu,sai.prabhu@retailmart.com,Marketing Associate,9,2025-01-23,42167
2572,129,Isaac,Balakrishnan,isaac.balakrishnan@retailmart.com,Customer Service Rep,6,2025-07-15,33118
2573,179,Kai,Ganguly,kai.ganguly@retailmart.com,Inventory Clerk,3,2022-06-11,18197
2574,55,Girish,Ahuja,girish.ahuja@retailmart.com,Visual Merchandiser,2,2023-08-19,48211
2575,153,Chaaya,Chaudry,chaaya.chaudry@retailmart.com,Regional Manager,8,2023-01-23,193108
2576,95,Frederick,Bahri,frederick.bahri@retailmart.com,Store Associate,6,2024-04-06,28292
2577,127,Tanmayi,Bassi,tanmayi.bassi@retailmart.com,Customer Service Rep,4,2024-03-05,36382
2578,143,Ekani,Chakrabarti,ekani.chakrabarti@retailmart.com,Logistics Coordinator,8,2025-03-10,57204
2579,179,Yug,Pillai,yug.pillai@retailmart.com,Store Manager,5,2023-02-18,125277
2580,66,Turvi,Rana,turvi.rana@retailmart.com,Marketing Associate,4,2024-01-29,47958
2581,140,Dipta,Mahal,dipta.mahal@retailmart.com,HR Executive,9,2025-09-08,37904
2582,49,Omya,Edwin,omya.edwin@retailmart.com,Marketing Associate,8,2022-07-27,28710
2583,95,Varenya,Walla,varenya.walla@retailmart.com,Visual Merchandiser,9,2025-05-19,47250
2584,166,Baljiwan,Iyengar,baljiwan.iyengar@retailmart.com,Data Engineer,6,2025-11-27,117687
2585,99,Gayathri,Agrawal,gayathri.agrawal@retailmart.com,Visual Merchandiser,9,2026-01-09,32990
2586,96,Oscar,Joshi,oscar.joshi@retailmart.com,Finance Executive,4,2023-08-18,49286
2587,10,Ikbal,Mitra,ikbal.mitra@retailmart.com,Logistics Coordinator,1,2023-04-28,52778
2588,174,Chasmum,Jain,chasmum.jain@retailmart.com,Store Manager,2,2022-11-01,120539
2589,190,Jacob,Vig,jacob.vig@retailmart.com,Store Manager,10,2025-02-21,149873
2590,69,Oni,Ranganathan,oni.ranganathan@retailmart.com,Maintenance Staff,3,2025-12-03,23408
2591,126,Aarini,Borah,aarini.borah@retailmart.com,Security Supervisor,9,2024-06-23,23320
2592,128,Yatin,Kala,yatin.kala@retailmart.com,Security Supervisor,10,2022-10-02,28146
2593,7,Samaksh,Saxena,samaksh.saxena@retailmart.com,HR Executive,1,2025-01-24,57070
2594,199,Vanya,Sami,vanya.sami@retailmart.com,Cashier,4,2024-04-03,29689
2595,9,Vamakshi,Sethi,vamakshi.sethi@retailmart.com,Finance Executive,4,2025-04-20,56080
2596,47,Eiravati,Mukherjee,eiravati.mukherjee@retailmart.com,HR Executive,1,2022-10-01,57590
2597,167,Adya,Sastry,adya.sastry@retailmart.com,Cashier,7,2025-08-03,29673
2598,128,Vivaan,Thaman,vivaan.thaman@retailmart.com,Store Associate,10,2024-07-26,28142
2599,45,Ekapad,Karpe,ekapad.karpe@retailmart.com,Visual Merchandiser,3,2024-02-07,45406
2600,27,Kashvi,Palla,kashvi.palla@retailmart.com,Data Engineer,2,2024-05-11,102499
2601,141,Aarna,Sawhney,aarna.sawhney@retailmart.com,Maintenance Staff,10,2024-12-29,23100
2602,87,Bimala,Hayre,bimala.hayre@retailmart.com,Store Associate,1,2025-04-05,20645
2603,200,Gaurav,Pall,gaurav.pall@retailmart.com,Maintenance Staff,7,2025-05-22,17454
2604,183,Balvan,Roy,balvan.roy@retailmart.com,Data Engineer,7,2024-12-02,206007
2605,114,Yash,Comar,yash.comar@retailmart.com,Store Associate,9,2022-10-18,16939
2606,98,Netra,Kanda,netra.kanda@retailmart.com,Marketing Associate,9,2025-03-10,26601
2607,102,Warda,Baria,warda.baria@retailmart.com,Regional Manager,6,2025-08-03,163845
2608,86,Tanish,Radhakrishnan,tanish.radhakrishnan@retailmart.com,Maintenance Staff,8,2025-08-14,23346
2609,1,Bahadurjit,Ravi,bahadurjit.ravi@retailmart.com,Regional Manager,8,2024-05-10,135556
2610,141,Teerth,Khanna,teerth.khanna@retailmart.com,Logistics Coordinator,9,2024-10-19,68350
2611,149,Wishi,Hayre,wishi.hayre@retailmart.com,Sales Executive,10,2025-05-26,47805
2612,76,Jason,Kapur,jason.kapur@retailmart.com,Store Associate,1,2022-09-16,28477
2613,61,Anamika,Rajan,anamika.rajan@retailmart.com,Data Engineer,10,2025-08-14,184416
2614,178,Gautam,Raj,gautam.raj@retailmart.com,Regional Manager,9,2024-01-30,188829
2615,81,Advika,Pandya,advika.pandya@retailmart.com,Cashier,8,2023-10-10,26412
2616,86,Eiravati,Radhakrishnan,eiravati.radhakrishnan@retailmart.com,Sales Executive,3,2025-05-07,39508
2617,137,Garima,Sachdeva,garima.sachdeva@retailmart.com,Regional Manager,5,2025-09-29,153540
2618,137,Nisha,Mistry,nisha.mistry@retailmart.com,Assistant Manager,6,2025-03-01,63067
2619,168,Naksh,Narula,naksh.narula@retailmart.com,Visual Merchandiser,2,2022-12-14,40939
2620,3,Gaurangi,Kade,gaurangi.kade@retailmart.com,Cashier,9,2023-06-17,28364
2621,181,Joshua,Parekh,joshua.parekh@retailmart.com,Visual Merchandiser,6,2025-05-30,30519
2622,165,Nidhi,Pant,nidhi.pant@retailmart.com,Logistics Coordinator,1,2024-12-25,48471
2623,78,Zayyan,Lala,zayyan.lala@retailmart.com,Customer Service Rep,8,2025-04-02,43736
2624,32,Manthan,Magar,manthan.magar@retailmart.com,Store Manager,8,2026-01-15,109070
2625,93,Amrita,Prabhakar,amrita.prabhakar@retailmart.com,Customer Service Rep,3,2023-12-11,44056
2626,148,Ikshita,Menon,ikshita.menon@retailmart.com,Assistant Manager,8,2023-05-18,85473
2627,5,Damyanti,Behl,damyanti.behl@retailmart.com,Store Manager,6,2025-12-09,109499
2628,175,Dakshesh,Purohit,dakshesh.purohit@retailmart.com,Visual Merchandiser,8,2023-08-13,44437
2629,9,Qarin,Suresh,qarin.suresh@retailmart.com,Customer Service Rep,9,2025-10-26,38412
2630,87,Hitesh,Mukhopadhyay,hitesh.mukhopadhyay@retailmart.com,Customer Service Rep,10,2025-08-21,34663
2631,88,Wahab,Handa,wahab.handa@retailmart.com,HR Executive,6,2025-11-13,70509
2632,30,Netra,Shukla,netra.shukla@retailmart.com,Assistant Manager,6,2026-02-14,65532
2633,200,Keya,Chandra,keya.chandra@retailmart.com,Logistics Coordinator,6,2024-08-08,53979
2634,101,Yatan,Brar,yatan.brar@retailmart.com,Visual Merchandiser,5,2025-04-20,31472
2635,119,Naveen,Nazareth,naveen.nazareth@retailmart.com,Marketing Associate,6,2023-01-27,31473
2636,151,Vrinda,Bhatnagar,vrinda.bhatnagar@retailmart.com,Data Analyst,3,2025-04-04,100492
2637,36,Triveni,Choudhury,triveni.choudhury@retailmart.com,Regional Manager,8,2025-10-21,231322
2638,42,Aarini,Krishnan,aarini.krishnan@retailmart.com,Data Analyst,5,2025-08-23,74234
2639,190,Oviya,Chahal,oviya.chahal@retailmart.com,Visual Merchandiser,5,2022-02-24,54607
2640,185,Vrinda,Yogi,vrinda.yogi@retailmart.com,Store Associate,10,2025-01-07,22877
2641,76,Dayita,Tripathi,dayita.tripathi@retailmart.com,Customer Service Rep,10,2025-09-21,27719
2642,26,George,Dora,george.dora@retailmart.com,Customer Service Rep,5,2026-01-16,33149
2643,94,Harrison,Sunder,harrison.sunder@retailmart.com,Marketing Associate,7,2024-05-07,20882
2644,139,Udarsh,Ganesh,udarsh.ganesh@retailmart.com,Data Analyst,9,2025-10-11,98897
2645,155,Alka,Chakraborty,alka.chakraborty@retailmart.com,Cashier,3,2023-12-14,16721
2646,181,Abha,Lal,abha.lal@retailmart.com,Customer Service Rep,4,2023-11-24,38989
2647,12,Nitara,Khalsa,nitara.khalsa@retailmart.com,Data Analyst,10,2024-04-15,74735
2648,43,Warinder,Kale,warinder.kale@retailmart.com,Security Supervisor,9,2024-12-01,24545
2649,117,Chakradev,Jain,chakradev.jain@retailmart.com,Finance Executive,9,2024-09-30,79144
2650,189,Harrison,Mutti,harrison.mutti@retailmart.com,Store Associate,9,2025-02-13,28872
2651,110,Amara,Mander,amara.mander@retailmart.com,Data Engineer,5,2025-10-05,211495
2652,72,Raagini,Das,raagini.das@retailmart.com,Finance Executive,3,2023-05-23,78124
2653,119,Omkaar,Dubey,omkaar.dubey@retailmart.com,Data Engineer,8,2024-07-24,109704
2654,14,Pranav,Pai,pranav.pai@retailmart.com,Finance Executive,5,2026-01-15,65048
2655,58,Balhaar,Shan,balhaar.shan@retailmart.com,Data Engineer,1,2025-10-19,183007
2656,154,Diya,Sinha,diya.sinha@retailmart.com,Regional Manager,6,2025-06-23,139442
2657,85,Ekani,Chatterjee,ekani.chatterjee@retailmart.com,Marketing Associate,7,2024-05-03,37938
2658,52,Aashi,Pillay,aashi.pillay@retailmart.com,Finance Executive,2,2026-01-24,79822
2659,70,Anthony,Narula,anthony.narula@retailmart.com,Assistant Manager,10,2025-10-22,85342
2660,39,Chakrika,Zachariah,chakrika.zachariah@retailmart.com,Customer Service Rep,8,2024-04-24,35761
2661,67,Urvi,Buch,urvi.buch@retailmart.com,Store Associate,3,2024-08-06,25462
2662,38,Yatan,Goyal,yatan.goyal@retailmart.com,Store Associate,7,2025-08-13,21510
2663,74,Omaja,Chhabra,omaja.chhabra@retailmart.com,Assistant Manager,3,2025-02-13,69839
2664,39,Simon,Sem,simon.sem@retailmart.com,Security Supervisor,3,2024-05-13,24577
2665,146,Xalak,Tiwari,xalak.tiwari@retailmart.com,Store Manager,10,2025-06-13,115807
2666,167,Ishanvi,Mander,ishanvi.mander@retailmart.com,Marketing Associate,2,2025-03-26,39052
2667,85,Raksha,Murty,raksha.murty@retailmart.com,Store Manager,9,2023-11-11,125425
2668,42,Charles,Raman,charles.raman@retailmart.com,Visual Merchandiser,4,2024-04-30,41268
2669,45,Vincent,Bora,vincent.bora@retailmart.com,Data Analyst,1,2024-07-20,121427
2670,171,Dayita,Mangal,dayita.mangal@retailmart.com,Inventory Clerk,2,2022-01-28,34813
2671,89,Bhavika,Raman,bhavika.raman@retailmart.com,Security Supervisor,7,2025-05-27,20615
2672,20,Lakshmi,Sen,lakshmi.sen@retailmart.com,Store Associate,8,2023-01-31,20115
2673,110,Lavanya,Rajan,lavanya.rajan@retailmart.com,HR Executive,1,2024-08-23,51860
2674,24,Aradhana,Singh,aradhana.singh@retailmart.com,Store Manager,3,2022-11-07,120810
2675,19,Krishna,Kar,krishna.kar@retailmart.com,Visual Merchandiser,7,2025-01-17,55185
2676,199,Ojas,Deshmukh,ojas.deshmukh@retailmart.com,Regional Manager,3,2025-10-11,189221
2677,55,Yauvani,Tata,yauvani.tata@retailmart.com,Finance Executive,4,2025-05-19,50666
2678,21,Tristan,Dugal,tristan.dugal@retailmart.com,Finance Executive,2,2024-11-11,55686
2679,5,Neelima,Comar,neelima.comar@retailmart.com,Finance Executive,6,2025-09-11,65601
2680,95,Warinder,Comar,warinder.comar@retailmart.com,Customer Service Rep,4,2025-07-28,27058
2681,38,Omya,Karpe,omya.karpe@retailmart.com,Logistics Coordinator,10,2024-08-04,49896
